18
848 1648
75 160 258
298 220 644
729 6 22
495 543 182
775 430 532
465 478 208
793 517 176
410 681 991
474 289 866
184 301 44
766 275 942
439 621 771
474 827 292
698 757 194
373 454 179
523 468 43
561 805 537
188 139 893
686 498 317
770 287 639
575 819 587
813 287 460
562 349 355
596 781 398
844 231 355
502 218 611
318 359 309
601 130 627
189 797 534
164 256 678
655 239 407
351 664 964
477 536 324
460 493 415
229 798 546
275 537 431
148 462 971
721 178 678
694 399 165
24 152 177
836 104 486
69 383 940
457 254 672
803 479 754
456 662 919
829 723 711
97 312 308
615 728 102
815 738 714
400 490 619
788 675 25
505 341 17
259 299 239
733 56 859
577 525 823
546 3 423
252 652 88
650 475 50
782 30 10
99 210 500
299 618 600
253 787 569
686 90 105
321 824 876
10 718 442
98 662 478
653 128 180
635 412 82
103 132 45
203 207 687
782 324 616
514 428 104
307 813 220
831 422 535
403 210 449
671 113 709
592 211 161
188 804 208
760 167 794
375 700 110
510 638 593
63 351 908
602 401 171
115 378 913
800 17 922
128 772 71
725 603 970
612 245 228
761 279 292
189 695 408
602 757 797
791 768 115
340 805 598
476 579 821
426 87 818
368 518 408
413 499 404
477 93 469
759 555 617
648 124 966
172 674 185
735 66 632
280 132 381
641 417 645
51 76 167
129 626 93
714 512 794
799 491 475
763 12 465
449 279 343
16 833 592
46 757 297
496 709 147
544 390 171
252 809 484
80 261 392
832 823 181
94 223 846
602 401 922
429 37 655
254 624 403
162 733 37
132 643 933
588 815 952
182 49 34
660 834 597
529 493 96
416 709 356
828 786 368
715 90 674
587 193 661
177 627 663
4 652 390
105 446 424
216 501 867
508 195 708
168 50 224
262 838 591
821 348 458
338 611 408
415 450 149
392 526 67
117 693 270
128 61 227
124 428 483
333 439 913
154 202 356
789 684 935
194 818 245
462 637 731
422 143 40
88 292 762
132 398 812
342 628 420
91 226 142
446 543 639
573 354 739
462 452 600
404 248 11
807 581 26
709 123 993
569 253 946
394 473 759
576 536 794
376 660 968
382 824 763
342 652 396
84 359 771
482 123 172
511 311 81
687 305 503
99 222 249
194 147 25
393 81 114
783 773 309
212 381 429
315 816 585
756 381 304
46 400 622
659 256 406
190 512 486
19 258 190
19 457 703
144 369 373
344 452 225
775 646 798
31 364 273
802 349 567
210 812 507
755 766 817
358 809 249
635 689 615
241 272 77
449 657 455
59 493 15
631 484 306
816 100 498
130 848 33
609 165 888
485 22 430
525 299 694
511 634 175
30 38 779
522 771 356
276 765 457
337 534 407
561 110 646
349 745 626
298 238 498
165 286 617
324 573 529
696 664 968
668 21 718
788 462 13
258 592 42
536 777 372
206 806 688
503 98 452
327 605 683
411 458 645
66 352 965
420 453 262
426 842 878
783 587 112
416 252 615
171 345 605
397 697 962
475 770 902
506 102 119
52 200 943
378 373 686
585 410 816
373 88 401
845 422 464
655 193 775
142 254 128
503 196 749
147 166 917
775 542 164
152 567 98
381 714 623
615 535 944
174 49 437
718 128 464
813 194 466
350 612 372
178 438 830
599 63 79
640 119 559
632 501 796
88 48 48
779 275 220
272 613 718
165 585 271
563 747 423
237 540 356
112 412 178
720 319 889
354 326 707
655 277 451
700 536 812
725 800 986
66 839 441
137 161 999
119 208 764
704 114 932
599 361 29
350 230 155
77 490 683
392 163 118
664 680 90
416 411 640
456 738 596
92 52 861
658 613 514
792 411 910
581 176 187
452 151 151
712 324 784
26 763 13
308 117 536
225 487 971
227 677 903
339 482 809
400 391 180
373 512 535
129 510 857
668 379 466
748 111 29
530 232 563
279 422 990
765 831 726
681 190 617
611 477 298
299 6 70
500 648 632
13 823 863
351 457 541
653 291 934
9 807 625
217 293 431
147 142 198
254 200 989
528 432 494
416 383 950
237 69 902
565 281 516
620 437 93
52 538 286
429 227 1
523 135 660
434 274 662
647 423 77
727 729 472
209 710 613
756 654 153
609 6 544
822 57 113
394 389 387
201 671 148
221 163 15
670 805 671
38 189 806
596 725 295
830 399 406
604 380 494
675 3 790
779 641 186
343 156 683
808 226 422
791 435 97
468 271 1000
241 314 880
104 17 798
211 626 58
818 158 288
605 260 924
336 480 850
323 830 536
130 9 9
612 128 814
634 679 180
165 262 987
137 467 138
167 475 297
752 150 416
801 136 43
384 451 114
530 117 254
634 145 642
685 384 118
97 235 768
6 463 54
309 573 368
809 62 838
73 240 964
740 500 207
531 664 205
59 653 849
579 303 334
520 795 197
6 547 947
785 201 563
192 257 239
346 300 151
331 418 662
436 151 49
328 629 798
96 347 205
74 78 542
3 209 177
759 635 649
213 480 71
562 681 814
282 145 925
618 626 214
675 50 975
828 568 470
182 192 155
133 506 937
600 41 987
411 264 655
324 74 278
694 587 592
375 378 904
124 652 339
207 375 126
676 738 958
360 562 294
135 844 718
631 330 60
70 371 922
648 825 1000
696 404 303
33 173 586
491 709 867
223 383 846
592 757 719
748 313 649
523 492 960
350 117 982
484 237 340
579 762 558
113 162 568
449 434 303
465 671 799
181 417 548
599 414 831
597 308 267
755 428 892
162 443 938
578 259 55
250 532 636
14 518 148
547 67 927
267 60 876
143 600 707
430 489 391
142 154 947
350 22 522
131 162 530
289 28 66
842 558 423
818 145 948
435 14 1
306 622 444
347 398 978
453 10 130
831 829 50
603 46 978
448 246 538
656 337 905
16 155 601
494 643 371
751 643 419
449 190 205
343 331 373
594 684 399
100 40 429
654 117 790
219 408 749
373 587 927
845 604 328
432 443 453
124 663 343
50 198 970
618 377 980
744 844 438
90 77 261
742 671 884
293 163 16
256 83 804
388 149 72
535 763 707
131 132 85
33 100 936
604 536 494
564 128 823
350 527 449
7 251 181
670 435 903
576 501 653
480 618 467
552 810 23
214 705 662
210 555 95
808 321 887
377 337 356
165 527 471
271 111 812
630 299 317
247 628 122
837 19 246
6 815 619
738 318 802
247 538 435
782 252 47
280 40 15
612 736 712
260 442 800
251 176 188
407 194 885
519 291 952
517 754 887
658 742 743
598 811 103
698 342 474
819 412 244
392 520 897
761 213 770
177 271 541
578 244 682
701 664 348
578 75 624
424 761 945
589 695 907
479 241 466
193 5 100
181 541 663
425 752 424
395 698 854
451 777 885
329 549 363
107 240 55
348 576 870
5 219 252
835 164 429
719 641 563
75 776 837
735 487 46
588 746 102
244 716 38
201 699 31
384 139 740
335 49 145
337 267 378
282 111 998
405 146 29
294 59 32
689 774 975
565 232 4
843 699 46
680 710 779
841 242 163
196 630 985
390 822 898
126 457 123
515 132 44
168 536 29
48 240 329
460 537 79
96 382 601
259 117 288
825 126 84
230 232 635
758 681 397
161 665 523
527 369 482
347 838 203
413 487 494
692 212 362
836 235 863
78 518 172
177 568 210
653 705 867
778 657 71
112 423 33
520 764 939
717 319 813
263 156 970
490 838 750
671 830 850
188 754 603
755 311 940
126 483 540
434 104 312
142 553 408
112 394 540
665 342 832
341 698 908
407 553 541
330 727 140
535 266 336
400 482 345
781 811 47
559 389 656
548 790 220
383 748 19
278 612 535
346 367 940
764 776 106
174 624 884
566 469 162
192 557 710
665 418 890
765 840 622
572 597 803
495 83 533
592 417 285
153 720 398
144 566 135
73 506 341
735 653 931
13 355 560
117 817 434
207 754 360
281 691 971
530 385 731
300 566 95
714 705 622
36 115 277
219 846 128
707 715 210
167 846 98
843 40 471
713 301 437
82 80 994
155 822 247
495 756 272
417 400 881
844 769 732
578 348 575
21 720 596
300 212 637
469 208 927
61 669 977
750 674 487
371 542 366
266 34 455
177 54 804
841 701 754
377 577 524
20 521 332
475 137 409
583 409 968
277 742 731
620 641 533
535 757 491
205 338 575
133 740 266
359 474 201
37 253 701
767 769 913
110 567 600
99 178 568
465 350 847
847 631 604
141 785 521
423 398 13
510 472 716
655 474 63
522 296 996
583 521 180
680 287 839
443 579 815
169 522 104
572 392 754
334 177 767
98 569 191
802 446 463
379 387 583
826 593 413
408 472 238
664 93 681
246 819 85
381 143 749
600 196 275
563 114 634
195 63 968
78 117 307
559 605 975
447 374 32
332 734 273
210 567 470
532 350 53
597 818 995
66 697 996
657 673 266
232 823 798
670 228 584
172 827 479
643 27 206
274 799 308
218 721 777
340 787 507
813 548 915
128 634 841
169 774 786
28 653 573
563 730 387
35 282 543
61 383 541
477 240 354
543 131 756
525 474 732
18 578 667
486 281 694
530 204 959
608 282 969
167 67 489
521 362 635
816 617 422
180 394 447
71 232 168
530 527 127
66 781 470
206 761 779
169 567 952
252 103 836
339 76 116
160 119 787
724 822 846
34 392 279
366 659 711
773 90 927
421 524 213
118 606 888
795 566 299
667 793 355
672 466 785
349 512 238
761 140 847
733 679 648
725 387 281
306 140 207
755 110 67
476 33 101
733 103 141
59 461 414
708 569 110
641 419 288
422 59 149
612 502 228
613 289 201
794 122 826
412 489 969
503 331 400
536 19 643
529 617 750
393 54 754
356 475 423
681 260 819
179 16 908
739 434 256
784 452 642
652 375 212
193 272 847
245 426 214
243 693 856
2 330 216
103 86 704
524 709 688
122 614 589
84 436 45
165 484 747
159 448 814
499 441 767
345 88 852
627 475 508
603 154 367
494 155 646
681 139 955
177 67 588
832 760 837
451 566 935
713 754 925
645 640 861
656 667 791
246 238 57
674 266 71
759 451 918
347 7 95
256 403 855
726 702 118
46 566 984
307 497 49
690 149 713
593 191 622
383 302 446
131 4 903
761 815 673
482 20 408
720 57 820
33 192 602
653 588 840
27 673 792
738 817 439
229 209 175
546 481 136
482 154 935
165 739 52
331 42 794
647 814 29
815 170 16
257 384 9
298 565 436
28 149 405
288 775 377
583 291 814
152 491 512
242 468 628
165 439 416
727 695 171
192 339 188
712 596 541
338 828 386
667 837 843
654 395 735
243 182 312
601 369 449
248 536 144
298 725 439
482 550 367
345 138 883
312 240 715
597 200 50
319 545 312
48 659 424
792 448 678
583 515 937
201 570 267
375 165 175
194 767 372
389 741 632
570 161 222
62 729 833
775 472 296
537 343 745
580 111 747
706 471 272
381 467 959
756 746 68
10 225 115
485 244 273
50 486 566
843 778 697
8 483 802
590 535 302
393 69 529
820 454 129
731 718 17
809 517 496
632 75 87
610 82 239
213 471 493
217 435 406
155 356 793
257 145 597
82 97 513
505 521 895
35 447 201
732 401 748
812 761 423
54 302 732
27 158 160
1 466 769
672 819 74
400 76 688
222 177 687
4 396 132
515 276 485
768 405 353
15 423 273
786 834 526
644 403 263
245 846 857
5 179 430
407 759 479
565 513 49
184 87 646
436 670 862
590 626 140
694 414 795
29 616 98
564 355 134
529 12 792
525 716 695
290 688 407
520 809 165
111 280 791
782 769 311
275 55 815
277 799 819
729 744 177
96 466 976
736 668 594
66 21 155
735 80 583
564 407 572
847 171 82
231 426 193
389 223 610
567 233 69
459 98 231
649 234 941
713 611 254
529 839 307
304 168 758
661 226 528
261 839 437
170 646 483
640 496 84
261 451 578
120 282 619
481 317 137
519 718 458
617 204 435
331 837 322
743 279 695
57 446 297
485 67 155
282 726 180
226 109 976
357 527 221
647 361 850
248 280 515
451 483 928
217 341 177
45 26 374
421 13 471
790 494 422
265 428 829
521 277 919
709 824 46
158 113 452
600 733 228
684 596 452
639 439 966
362 552 465
767 11 862
255 136 945
61 647 824
680 776 836
491 677 596
632 399 709
640 654 764
149 721 517
56 610 287
360 370 603
749 176 38
42 691 658
323 808 855
566 386 499
236 774 990
214 608 658
833 428 847
233 102 788
708 802 66
518 71 160
356 543 492
755 568 19
442 659 267
769 568 608
177 268 703
311 647 169
329 353 223
341 799 447
312 404 773
686 662 87
332 744 65
119 498 321
607 369 319
258 587 634
582 115 825
559 686 593
677 575 173
382 653 655
84 500 290
330 150 635
255 282 491
661 497 486
161 825 101
789 203 554
599 347 773
150 13 656
848 153 748
211 199 591
616 729 905
538 199 239
39 804 447
173 548 448
644 827 604
274 617 778
124 831 97
526 721 47
94 609 488
537 596 31
259 672 38
438 211 453
92 760 995
583 579 730
503 600 1
172 835 93
384 351 423
367 139 63
259 106 365
200 79 816
452 659 690
566 130 766
196 616 523
474 217 729
175 274 951
721 119 209
591 672 740
199 478 949
720 301 424
609 504 321
847 556 546
642 838 321
131 546 840
725 796 274
839 23 255
368 843 704
545 86 662
692 190 628
129 687 252
698 160 19
474 699 501
113 614 427
644 628 602
758 741 494
313 447 375
372 463 123
602 129 217
665 279 996
21 201 364
202 745 674
249 460 936
319 362 693
143 30 56
213 181 711
564 268 892
681 12 84
418 321 812
246 691 686
333 478 960
352 244 465
260 376 644
444 158 421
98 482 469
157 838 573
476 456 618
513 352 335
751 47 408
332 707 854
92 3 747
410 496 373
478 339 555
743 373 510
242 355 219
612 489 390
580 305 492
409 165 698
184 9 350
588 77 840
127 811 650
706 715 289
661 667 227
667 440 557
135 40 275
2 396 912
615 729 92
7 74 448
381 823 140
231 652 332
275 230 634
37 406 89
176 811 760
148 482 290
189 142 67
426 706 76
671 11 1000
822 441 806
676 129 701
592 824 831
217 227 518
699 409 254
28 107 148
669 126 729
227 650 474
563 753 755
667 207 406
549 232 995
213 448 998
445 721 769
514 735 118
280 479 235
465 183 457
207 351 259
290 503 285
510 810 149
356 533 249
592 813 1
286 256 668
538 282 212
716 485 536
6 50 979
571 457 445
184 120 270
149 530 516
56 700 207
90 681 433
360 700 284
389 843 739
354 737 173
354 352 795
27 715 389
430 640 200
116 486 46
428 292 132
797 648 10
717 513 652
728 844 835
129 209 111
637 622 672
75 652 753
537 823 242
351 238 913
776 381 168
818 263 601
781 37 975
418 85 533
24 842 660
598 370 937
70 459 888
219 753 695
402 655 647
264 547 558
532 460 102
597 503 951
819 801 876
258 522 385
158 509 617
265 459 94
67 256 319
799 764 784
547 273 180
588 434 532
373 550 684
729 572 196
807 811 476
96 95 777
347 645 471
191 183 88
506 397 576
611 96 392
274 255 331
763 264 359
121 27 243
717 480 478
356 254 309
337 320 9
558 215 146
537 112 761
113 276 468
714 75 533
489 456 77
600 461 9
294 572 900
720 153 619
384 254 875
200 769 162
234 257 150
200 654 433
663 598 41
348 375 661
632 464 639
313 573 809
30 380 78
365 245 947
6 24 375
494 410 147
160 222 38
762 738 777
237 271 91
603 220 97
632 709 894
355 482 721
108 340 698
834 142 157
261 792 912
118 746 371
74 141 513
360 459 287
600 844 819
335 561 924
802 837 186
283 732 570
104 345 155
430 752 969
5 747 244
388 128 760
259 202 867
14 728 503
589 842 235
10 450 453
780 591 503
188 787 423
497 390 300
219 587 404
528 49 900
212 84 816
335 708 54
115 185 953
558 801 414
59 372 122
562 814 286
550 218 151
632 285 49
69 571 463
81 159 353
615 488 282
146 209 946
296 515 221
31 507 486
76 726 398
60 294 919
375 621 613
675 707 622
340 563 386
452 539 211
503 28 496
517 565 811
165 53 377
460 73 970
499 611 574
175 685 650
400 590 529
518 260 882
440 415 744
481 7 417
698 506 6
564 500 689
738 373 118
124 570 918
597 819 379
121 189 985
116 619 885
459 566 160
384 294 263
819 288 382
280 605 9
153 678 552
809 89 280
637 838 345
296 24 412
261 454 313
11 585 421
651 15 168
376 527 702
577 110 136
8 139 562
165 449 810
803 119 613
701 641 957
690 562 53
670 780 104
256 71 63
15 307 323
538 487 439
155 294 104
397 432 556
190 715 865
826 164 87
237 720 327
694 660 987
650 350 140
208 93 125
316 556 704
2 328 563
413 480 341
91 250 183
147 822 741
109 148 928
534 413 433
277 145 886
38 284 826
154 193 674
523 771 217
170 89 32
248 163 982
671 402 955
456 59 72
76 612 208
208 719 835
768 489 456
386 248 67
427 72 162
582 217 7
782 341 802
827 385 768
216 815 592
479 536 251
389 23 588
525 463 795
323 120 508
198 426 155
158 497 467
16 444 747
612 501 86
303 49 264
196 220 745
283 328 453
59 519 760
797 597 930
709 277 488
82 242 700
565 415 763
432 742 494
615 827 405
485 6 559
11 658 444
614 791 296
830 260 174
509 24 718
589 89 523
758 261 471
7 20 596
488 37 984
447 299 614
664 466 483
85 115 46
374 752 398
771 533 303
803 73 65
75 84 791
83 68 452
628 736 98
708 812 920
396 160 118
287 9 974
645 115 572
699 194 903
716 718 580
770 748 886
255 417 29
513 82 381
505 587 89
529 644 694
193 751 263
690 677 1000
200 110 769
495 518 832
410 516 230
670 673 296
552 288 705
291 669 701
587 140 409
41 706 459
704 437 558
372 178 220
435 97 821
87 378 733
340 504 942
356 646 160
193 121 533
310 465 31
149 557 642
509 810 925
159 169 587
348 68 530
30 198 681
253 738 850
674 367 813
313 378 124
636 392 314
243 224 986
409 256 569
846 534 833
759 294 751
242 133 528
411 580 109
172 503 890
424 704 913
247 346 350
314 610 782
718 241 22
377 311 772
523 237 22
27 804 750
745 838 499
264 453 143
40 227 603
21 179 612
826 336 16
587 156 645
183 765 649
335 401 455
350 667 911
26 625 192
215 199 638
719 136 34
85 537 923
652 655 797
705 357 244
753 500 130
275 251 303
60 673 503
701 377 583
592 651 645
305 292 429
380 535 219
148 807 589
777 636 399
507 792 298
31 415 850
346 835 31
656 792 607
146 472 338
579 303 484
401 463 39
447 159 908
349 158 419
581 736 279
506 442 564
769 302 418
379 353 266
727 270 955
416 349 714
754 501 319
19 690 201
329 498 621
237 785 118
150 227 449
636 264 515
520 691 395
469 276 696
297 600 926
583 708 467
678 322 679
246 604 68
311 457 586
160 355 541
272 587 942
336 648 182
817 215 388
598 162 288
407 259 168
451 183 381
300 691 648
759 811 592
1 427 919
132 575 239
380 591 29
174 829 80
239 351 220
140 774 952
454 690 250
467 63 393
535 216 109
281 38 692
569 135 509
270 205 930
649 601 65
719 788 396
120 335 852
173 800 464
768 467 151
352 491 597
772 731 768
449 766 113
154 269 502
768 461 386
580 482 792
575 101 269
535 170 534
176 549 554
302 705 58
526 479 577
552 413 325
130 551 209
722 345 246
660 97 209
143 97 569
166 680 949
407 82 553
482 169 36
269 240 315
106 223 257
443 146 596
32 389 561
507 760 590
364 319 311
475 258 355
255 719 919
673 115 817
265 128 226
681 733 856
569 632 859
300 791 935
748 395 516
84 638 662
94 604 57
406 634 213
449 553 908
441 66 356
262 196 833
793 239 810
477 552 894
418 284 407
443 498 448
410 341 694
965 1993
690 495 985
437 595 285
496 751 51
577 725 750
134 907 147
424 272 203
596 288 33
185 62 37
175 610 26
243 834 556
339 600 778
686 743 804
131 254 235
591 912 360
148 83 165
150 85 184
240 363 431
304 426 581
828 652 117
728 797 938
121 640 6
796 9 497
754 581 698
836 713 186
79 13 284
436 86 81
275 150 74
44 395 464
13 890 303
798 793 872
935 272 885
956 712 19
834 89 872
206 712 568
580 917 439
965 109 336
583 479 939
847 190 450
401 202 54
825 231 291
304 713 46
582 902 959
86 845 553
708 371 388
187 14 162
326 557 318
824 730 884
523 483 477
882 750 541
39 71 942
864 784 562
136 857 610
890 318 855
204 47 222
622 553 841
225 436 137
953 15 901
875 505 222
26 943 743
744 467 964
39 354 825
940 924 589
285 369 93
270 51 533
570 623 283
293 719 535
194 613 929
382 909 519
647 483 749
403 912 343
34 167 416
530 894 608
590 911 538
480 64 572
257 553 982
3 30 896
69 688 739
508 339 450
775 425 825
537 217 737
196 613 923
97 503 683
540 481 786
905 335 312
632 758 835
891 470 144
5 50 75
765 295 257
383 187 413
57 474 52
139 757 913
310 186 180
407 214 147
735 503 416
435 35 409
832 208 452
133 47 231
961 695 514
146 526 744
958 628 777
653 362 782
246 847 853
262 624 966
264 281 443
653 863 775
619 142 761
73 506 668
286 208 720
21 42 723
118 755 40
466 65 468
94 304 36
362 458 855
202 188 653
84 391 583
4 2 939
899 817 499
300 208 451
308 586 790
284 259 524
431 732 886
549 880 428
116 108 186
837 641 292
754 377 433
62 51 686
775 580 657
14 748 473
963 851 357
455 914 978
578 147 211
735 131 371
881 787 51
675 568 520
282 554 88
142 605 638
106 911 602
521 562 231
225 707 459
859 458 413
946 397 950
153 382 775
103 741 197
17 504 145
561 356 500
786 70 452
882 482 784
962 650 1
540 232 116
231 29 401
948 449 517
41 296 725
690 297 861
756 61 705
720 146 229
799 956 43
766 429 100
633 617 466
767 29 494
157 188 274
948 318 727
456 85 161
956 728 11
760 919 889
904 919 96
926 708 690
603 800 413
934 676 414
244 440 420
362 490 557
594 757 135
885 822 724
81 179 398
414 34 760
351 91 597
649 607 616
200 938 428
319 828 644
453 46 878
739 539 670
876 615 713
374 48 726
470 92 889
931 259 818
276 71 733
826 477 879
539 447 148
9 56 641
188 683 575
870 678 548
753 359 374
950 879 864
69 730 275
740 131 696
488 613 638
777 221 819
510 604 735
463 585 974
501 790 438
313 875 839
689 432 701
635 25 341
567 766 492
294 761 983
429 340 226
496 396 87
419 901 552
573 710 38
199 566 790
475 790 290
538 875 415
264 214 925
709 935 434
60 732 996
808 20 826
833 435 809
174 91 909
25 734 962
197 957 703
254 866 642
484 413 268
890 363 663
640 816 145
131 295 286
304 222 449
594 195 772
588 914 112
741 702 566
594 503 599
692 52 185
86 848 714
288 554 107
577 703 43
828 51 817
224 924 913
260 678 978
341 724 959
225 186 304
556 492 472
398 574 432
732 284 680
327 933 187
210 691 655
882 596 594
715 388 316
806 323 399
630 2 642
201 646 872
574 796 846
712 857 629
60 225 694
421 597 12
91 894 467
590 744 507
964 348 517
586 890 523
49 710 291
494 933 159
792 949 626
186 315 908
458 873 637
758 275 286
491 809 978
430 379 1000
518 75 176
685 180 381
718 156 257
158 363 139
720 219 751
368 5 748
658 472 457
262 772 615
738 723 401
929 507 954
747 352 107
284 666 575
681 581 730
160 658 895
122 694 534
285 239 361
539 473 226
122 696 838
677 779 455
450 964 943
308 544 126
890 434 24
523 840 582
591 422 727
783 935 751
596 444 594
109 213 373
512 857 538
423 823 390
283 403 548
135 288 62
505 336 428
25 864 728
112 170 281
886 513 28
558 719 158
659 513 22
920 109 891
404 320 191
137 233 467
713 349 194
508 552 734
74 745 96
257 546 349
234 79 110
886 112 267
318 248 506
680 410 936
269 230 864
390 585 793
963 266 25
60 933 101
283 553 96
876 265 89
624 337 172
922 848 763
295 106 125
205 668 512
758 576 558
934 757 560
778 82 80
929 429 394
763 584 309
811 629 136
124 890 184
173 612 897
457 49 93
423 85 493
75 45 594
404 135 59
739 101 13
17 640 571
766 204 780
687 363 165
103 323 541
666 352 772
880 221 258
759 885 3
530 475 454
280 98 788
493 254 119
415 932 709
276 272 201
92 584 1
690 872 124
665 285 381
423 389 443
139 93 712
342 844 636
896 914 38
762 394 221
31 85 219
281 952 328
522 591 728
780 263 685
636 195 914
461 291 628
700 525 230
790 427 684
450 929 319
698 535 120
11 353 594
887 415 816
247 65 964
262 903 897
115 249 642
277 244 589
731 31 220
483 130 165
409 181 987
684 871 646
733 899 952
29 880 952
494 581 795
843 484 382
928 165 11
762 884 97
32 344 968
733 658 127
221 194 87
686 383 668
53 350 943
78 93 386
50 839 811
122 887 895
156 372 533
202 566 1
725 260 650
679 592 935
760 168 604
2 118 567
530 793 826
801 691 964
464 130 10
779 802 622
919 948 371
312 895 846
318 63 562
428 393 432
145 615 777
21 283 923
288 710 739
172 588 741
588 740 725
110 459 163
264 754 344
99 349 611
529 961 509
964 787 765
605 803 540
318 423 232
235 672 601
197 838 649
769 227 667
860 849 98
621 115 3
345 578 438
139 198 44
911 575 60
237 725 501
320 957 12
586 385 994
624 37 663
438 129 826
262 397 667
23 656 456
10 601 325
92 414 403
816 565 92
396 12 890
838 867 724
264 260 578
163 806 891
68 779 651
865 826 89
704 818 473
797 499 875
323 674 812
362 522 319
103 879 870
257 601 965
809 27 709
721 489 814
905 925 972
825 565 948
634 232 75
513 201 188
849 950 149
195 15 305
284 447 712
764 388 53
635 837 184
243 320 437
655 343 530
397 816 404
91 73 260
350 502 877
957 797 667
22 719 990
117 611 185
234 714 182
925 530 117
831 158 438
501 599 860
713 853 689
657 338 619
7 73 635
645 79 584
334 809 675
1 677 268
752 66 255
645 252 97
781 55 366
298 393 384
371 150 236
491 798 979
667 594 471
634 882 904
420 788 607
687 9 417
198 757 90
945 780 495
511 414 560
675 521 454
192 964 786
818 633 29
454 308 122
761 492 928
433 838 944
321 99 91
246 871 813
620 232 710
729 174 289
904 295 45
300 790 21
471 865 306
841 92 694
605 160 275
42 420 741
665 844 101
669 39 448
692 258 905
762 636 847
873 143 159
780 885 893
819 402 974
525 90 199
785 750 745
71 557 209
233 951 256
412 569 325
576 712 183
178 616 796
469 654 294
441 446 503
726 66 414
217 789 434
901 41 917
260 543 152
857 212 504
359 387 897
453 751 387
694 521 462
780 282 702
1 616 75
639 793 133
565 670 121
555 143 755
918 375 780
833 499 700
233 17 952
555 703 661
590 495 811
245 244 455
179 313 454
315 439 943
777 14 567
535 63 777
14 221 412
691 358 504
838 427 435
858 30 838
358 705 705
871 621 952
875 151 232
835 29 278
88 766 922
52 727 625
26 685 187
784 54 735
792 240 206
380 79 730
225 327 676
179 122 167
946 834 336
822 515 751
348 313 161
579 591 597
560 343 241
415 784 64
144 607 756
96 213 271
782 371 474
20 672 44
126 221 233
760 137 242
589 577 833
734 265 969
658 363 245
751 203 245
293 629 380
596 15 255
909 480 687
410 243 207
417 667 751
760 17 167
87 399 508
297 655 665
288 720 711
519 396 471
434 930 974
561 730 305
592 275 578
170 133 859
591 773 249
26 766 777
482 29 218
434 244 511
492 524 262
12 692 987
96 455 283
873 242 303
43 814 157
163 903 658
279 563 904
186 583 76
99 840 334
889 849 937
393 558 937
299 440 544
712 59 445
76 151 900
665 136 293
835 737 489
670 371 811
786 190 920
102 762 1
104 594 941
862 67 851
9 956 639
92 102 450
179 830 819
565 577 463
610 431 225
605 791 879
797 72 882
886 545 627
490 375 304
484 623 925
939 764 18
458 670 338
415 804 222
480 932 929
87 469 918
455 530 654
513 452 581
901 300 285
146 12 445
379 631 652
722 651 464
559 314 265
129 765 102
472 393 336
692 621 68
441 886 645
375 272 213
667 182 116
190 217 951
942 277 189
840 188 872
853 30 53
111 388 412
947 226 159
417 52 967
215 255 143
746 556 492
119 548 480
94 763 94
593 310 641
220 585 735
851 16 435
391 672 565
740 486 84
757 273 692
498 827 747
752 742 630
326 220 935
287 63 581
423 645 127
390 536 382
875 350 651
707 910 635
297 629 812
544 419 474
329 588 180
492 107 584
752 123 503
535 104 606
344 644 490
452 847 474
466 887 710
362 113 807
453 686 607
816 143 288
423 25 113
446 639 485
254 193 577
